epoch,lr,time_s,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_mean_dice,train_dice_bg,train_dice_ncr,train_dice_ed,train_dice_et,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_mean_dice,val_dice_bg,val_dice_ncr,val_dice_ed,val_dice_et
11,8.864040551740155e-05,586.5095825195312,0.13422612835490638,0.9961416,0.8238734135638561,0.8100658858178145,0.8164954301267826,0.7557561262910557,0.9987133921242778,0.7483394221241212,0.765011645057379,0.7539173116916671,0.15082053568451814,0.995405,0.78483599112308,0.7687752784417174,0.776593239201511,0.7026034589227272,0.9985625800540159,0.6466578171834622,0.7380568144155479,0.7230957451691717
12,8.658394705735986e-05,615.104329586029,0.1317214733808629,0.9962133,0.8265042592233618,0.8150121582585949,0.8203358117277435,0.7608674064949655,0.9987410779179164,0.7533828022748772,0.768070831856852,0.7611485853531678,0.9417326783282616,0.9887017,0.247175425,0.25,0.24857968894983093,3.444613583130367e-11,0.9943188057977127,4.340466165877839e-11,1.4746217594969383e-11,4.5187528240163234e-11
13,8.438508174347008e-05,524.8704142570496,0.1298185945786189,0.9962785,0.8282375866251641,0.8175772203371466,0.8225421084144078,0.76380345812017,0.9987581097877042,0.7574761816240421,0.7728951705232715,0.7610390222131964,0.7697190913925643,0.9887151,0.247178775,0.25,0.24858138302464744,3.4566132237595217e-11,0.9943254821002024,4.3410314288791004e-11,1.4736221632556203e-11,4.5551860791438443e-11
14,8.205248749256013e-05,522.9725959300995,0.1267370725480639,0.996387,0.8353252298306405,0.8227605784930097,0.8285915274400537,0.7718581911892048,0.9987915362046352,0.7675229281701555,0.7795281318468205,0.7685235135506386,0.8368565587232529,0.9887051,0.247176275,0.25,0.24858011879187114,3.446828732711484e-11,0.9943204251691002,4.355780120029803e-11,1.4745130420461153e-11,4.5101930360585336e-11
15,7.959536998847742e-05,771.9436993598938,0.12469737655447782,0.9964464,0.8381896412308716,0.8268952702316614,0.8321770476890116,0.776633355534408,0.99880807368088,0.773701312059933,0.7840371034745395,0.7721616510687517,0.937461331947995,0.9886766,0.24716915,0.25,0.2485765156587049,3.4376091960320535e-11,0.9943060626348198,4.3685291160557194e-11,1.4708261630341552e-11,4.473472309006286e-11
16,7.702342635146032e-05,855.2110557556152,0.12393786617242233,0.9964895,0.8404666531703193,0.8292306767548553,0.8344924538519622,0.7797187335772994,0.9988136651701354,0.7777847191899838,0.7867232666279627,0.7746482149139516,1.0698522373013493,0.988725,0.24718125,0.25,0.248582634602572,3.448111942204239e-11,0.9943305384102883,4.3550213394149017e-11,1.4789180235520812e-11,4.510396463645735e-11
17,7.434680686803489e-05,848.6940536499023,0.12165369166770489,0.9965303,0.842415564218473,0.8311822809602498,0.8364763298702296,0.7823597782915667,0.9988259846177097,0.7806295197136515,0.7899270613635345,0.776522753797514,1.008835124903783,0.9886861,0.247171525,0.25,0.2485777167145685,3.4430382919934893e-11,0.9943109168566584,4.343482604163511e-11,1.4713671943753845e-11,4.5142650774415734e-11
18,7.157607493247108e-05,847.5451281070709,0.1197315673023334,0.996584,0.8442210975798561,0.8335300681763557,0.8385997018719581,0.7851840740151399,0.9988466359372473,0.7877663740202843,0.7919039506790629,0.7758818973460727,35.27155593883309,0.98843,0.24715737635854915,0.2499489698793828,0.24854533476159582,3.307771943889442e-11,0.9941813390463836,3.9947269602526774e-11,1.4649009726727866e-11,4.463687898742861e-11
19,6.872216535789155e-05,847.6012637615204,0.11785148325500687,0.9966189,0.8478125536527303,0.8382086835101419,0.8427219779391075,0.7906795648843324,0.9988491666263983,0.7941649203516884,0.7950468994705038,0.782826874830805,0.8722104818488543,0.988693,0.24717325,0.25,0.24857858905321234,3.443243368371646e-11,0.9943143562128496,4.3431053201153916e-11,1.4729709824499488e-11,4.513653802549598e-11
20,6.579634122155988e-05,844.6675164699554,0.1163396522584537,0.9966916,0.8480940370817959,0.8407892554293253,0.8441920134594088,0.7926300602274966,0.9988778226787983,0.794693023832287,0.8007369935205927,0.78246016332961,0.9633351822521741,0.9886912,0.2471728,0.25,0.2485783614871932,3.442060624064077e-11,0.994313445948773,4.348771471870025e-11,1.4729058960206073e-11,4.504504504301599e-11
21,6.28101494146603e-05,843.3363373279572,0.11389668901883611,0.9967571,0.8512226281713147,0.8428058436904257,0.8467642340329806,0.7960522371826566,0.9989002245947586,0.7979606700697542,0.8030230695176276,0.7871729719605879,0.8348281010496125,0.9886918,0.24717295,0.25,0.24857843734257867,3.445185833541308e-11,0.994313749370315,4.351420738681893e-11,1.4719086238909624e-11,4.512228138051068e-11
22,5.9775375071993364e-05,841.0175201892853,0.11266258111981606,0.9967825,0.8543633189352416,0.844536965444171,0.849133133354591,0.799210810865754,0.9989001008316718,0.8014933377376863,0.8051352293281479,0.7910038655314278,0.824815020492863,0.9886589,0.247164725,0.25,0.2485742778713836,3.4333001081890926e-11,0.9942971614839109,4.335761359506774e-11,1.468342534924992e-11,4.495796430135512e-11
23,5.670399506143306e-05,841.8105564117432,0.11146210871447547,0.9968242,0.855151723964213,0.8481758218175228,0.8514794655764464,0.8023333418854005,0.9989178366599537,0.8087203713968398,0.8080336969868953,0.7902459572724663,0.855984383089709,0.9887124,0.2471781,0.25,0.2485810416830508,3.4585207745148264e-11,0.9943241667322035,4.367575122101346e-11,1.4720169576136837e-11,4.535970243829448e-11
24,5.3608130716701005e-05,875.8766257762909,0.11026948428561478,0.9968845,0.8572497477782356,0.8482401769195059,0.8525596795778727,0.8037671303488728,0.9989373777600332,0.8105955395839679,0.8098980981620756,0.790807753300575,0.8968795043281778,0.9887009,0.247175225,0.25,0.24857958781031375,3.449008667018758e-11,0.9943184012396438,4.3385830185978314e-11,1.4728842018223572e-11,4.535558780636086e-11
25,5.049999999999999e-05,844.0463078022003,0.10873944385807548,0.9969119,0.8588540325458571,0.850090969975994,0.8543095057284785,0.806096228925373,0.9989493361480424,0.8108621579801577,0.8132067671321308,0.7942197616638308,0.14301228221666634,0.9957069,0.8002640650240673,0.7895600752567978,0.7947011723295894,0.7267238445688217,0.9986332061232366,0.6730449625011669,0.7524952922543411,0.7546312789509567
26,4.7391869283298976e-05,850.3096001148224,0.10721067398847664,0.9969538,0.8615439030237928,0.8527949482071803,0.8570179809831443,0.8097038440713535,0.9989604422184187,0.8174637193105655,0.8153373182541215,0.7963104946493736,0.8644526431976519,0.9886784,0.2471696,0.25,0.24857674322806542,3.437887061101146e-11,0.994306972912262,4.336325397669818e-11,1.4714104940779934e-11,4.505925291555629e-11
27,4.429600493856693e-05,842.3672053813934,0.10581391617785632,0.9969585,0.8614211509856666,0.8531547064889673,0.857080803377455,0.8097881044448177,0.998958849696712,0.8164604691964116,0.815644920381201,0.7972589237568407,0.7857474679123841,0.9887196,0.2471799,0.25,0.2485819519252488,3.4519042368923785e-11,0.9943278077009955,4.348582361960837e-11,1.476298035025521e-11,4.530832313690778e-11
28,4.122462492800662e-05,786.2517158985138,0.10498310813508673,0.9970248,0.863934825024722,0.856367616905173,0.8599772793214835,0.8136442535870138,0.9989763565348068,0.8206035422660481,0.8204054470807128,0.7999237714142804,0.9032245722667473,0.9886989,0.247174725,0.25,0.2485793349611648,3.449411479058119e-11,0.9943173898430474,4.3559698564988466e-11,1.4720819655021702e-11,4.520182615173341e-11
29,3.8189850585339674e-05,538.150866985321,0.10427299699461533,0.9970278,0.8649477236672359,0.8572448801566196,0.8609160197994223,0.8148967335160636,0.9989738281708023,0.8233172329479609,0.8197151819235374,0.8016577856766925,0.14291338149220534,0.9957451,0.8121264060662015,0.7748209832249493,0.791637924565703,0.7226307107057043,0.9986596166588595,0.6581894097632808,0.7578818620062027,0.7518208603476294
30,3.5203658778440106e-05,543.6418600082397,0.10234665010749053,0.997053,0.8662364709458514,0.8585024626589828,0.8622234908063127,0.8166353700364214,0.998987853125591,0.8267809757128642,0.8207293666041513,0.8023957677922489,0.8964515462881182,0.9886795,0.247169875,0.25,0.24857688229802744,3.444148398332764e-11,0.9943074791937326,4.3660495981328126e-11,1.4691838683395404e-11,4.4972117285259394e-11
31,3.227783464210844e-05,537.7463283538818,0.10099665184255403,0.9971235,0.8695623198622022,0.8610328045325261,0.8651710220400917,0.8205574985200942,0.9990115926095674,0.8291725449338737,0.8265255686205949,0.8059743820058143,0.8377394679877872,0.9886912,0.2471728,0.25,0.2485783614871932,3.4421118785201405e-11,0.994313445948773,4.346692167071777e-11,1.4729058960206073e-11,4.506737572468036e-11
32,2.942392506752889e-05,536.3117611408234,0.09963307762262309,0.997176,0.8721076619616484,0.8654175232197352,0.868642950914339,0.8251830391080208,0.999022736834189,0.834887772884393,0.8281000097934842,0.8125613346461853,0.14471479317113953,0.9957001,0.7993257899909032,0.7879620004507253,0.7928676430219369,0.724278222113013,0.9986359057635282,0.6672901459929906,0.7505254939661992,0.7550190263798491
33,2.6653193131965075e-05,536.7497553825378,0.0990799510376431,0.9971403,0.8699604365384231,0.8613756286771003,0.8655135201377633,0.8210107434872301,0.9990217996056874,0.830619893104163,0.8275895694019422,0.8048227679555852,0.8555550721227619,0.9886783,0.247169575,0.25,0.24857673058533397,3.4400730347057824e-11,0.9943068723429593,4.358247984120364e-11,1.4704152452436418e-11,4.4915558747533433e-11
34,2.3976573648539646e-05,536.3362431526184,0.09849601519215262,0.9971683,0.8717400321844972,0.8639318443543849,0.8677249092529433,0.8239590301320505,0.9990225466248799,0.8352014972468783,0.8275185239721649,0.8091570691771084,0.8730731933337494,0.9887044,0.2471761,0.25,0.24858003029510067,3.458421810513933e-11,0.9943201211804029,4.3704383547759957e-11,1.470090998611204e-11,4.5347360781546006e-11
35,2.1404630011522576e-05,529.6647989749908,0.09745479327239501,0.9971965,0.8729034139261023,0.8654309457750528,0.8690013666167721,0.8256594653296041,0.9990270704875049,0.8354234527720802,0.8317023056383609,0.8098526375783713,0.7664264621803674,0.9886539,0.247163475,0.25,0.2485736457208567,3.437115677408493e-11,0.9942945328850572,4.340089405653396e-11,1.4657383656802386e-11,4.5055192608918436e-11
36,1.8947512507439848e-05,530.8553547859192,0.09582495089888121,0.9972095,0.8728815481515143,0.8667915259786991,0.8696983447129258,0.8265858300712514,0.9990358381526263,0.8377859121920888,0.8322735209336722,0.8096980570879931,0.8580857129246835,0.9886643,0.247166075,0.25,0.24857496059038223,3.4321906299971206e-11,0.9942997923631561,4.3355733793914774e-11,1.4700477765311276e-11,4.4909507340687586e-11
37,1.66149182565299e-05,534.8054428100586,0.09557428978695286,0.9972301,0.8739671518768636,0.8677897656979008,0.8707774188567565,0.8280218623988572,0.9990440377451947,0.8404176138110193,0.8324473740179554,0.8112005993675969,0.6252810317519738,0.9887436,0.8836250633933485,0.25270918949564847,0.25397176031713753,0.007179985770206302,0.9943471340622413,0.003892060240274517,0.01313159316846183,0.004516303901882562
38,1.4416052942640132e-05,528.3396816253662,0.09467676700232233,0.997261,0.8761745094271097,0.868873156609118,0.8724167151680327,0.830204956788724,0.9990519903148953,0.8406713694997026,0.8360890572281214,0.8138544436383479,0.842406014361424,0.9886522,0.24716305,0.25,0.24857343078895344,3.436795566592725e-11,0.9942937231558141,4.3658589825642497e-11,1.465244402744912e-11,4.479283314469013e-11
39,1.235959448259843e-05,528.1541340351105,0.0943802269841345,0.9973041,0.8781652897489248,0.8720097635982742,0.8749724149424856,0.8336084288387132,0.999064373262505,0.8451070398536559,0.8359011663560537,0.8198170803064299,0.8749258147227608,0.9886547,0.247163675,0.25,0.2485737468651546,3.44180729089322e-11,0.9942949374622486,4.353315049220612e-11,1.4641502803633416e-11,4.5079565430957056e-11
40,1.04536587784401e-05,529.8705263137817,0.09362627808502143,0.9973236,0.8778650320843159,0.8711595149585907,0.8744317570207012,0.8328845048398789,0.9990734630768062,0.8449093388175398,0.8398733149274007,0.8138708607746963,0.14379148378332213,0.9958059,0.8052367586312486,0.7937078629425975,0.7993115332429472,0.7328597107731869,0.9986670006665503,0.6820855794465724,0.7574428149015884,0.7590507379713999
41,8.70576768765026e-06,531.335517168045,0.09251973364322746,0.9973355,0.8792737866962874,0.8719681865483765,0.875481584325141,0.834281888915057,0.9990807210608079,0.8453511787351189,0.8397947085491563,0.8176997794608958,0.8320678519591773,0.9886895,0.247172375,0.25,0.2485781465633524,3.440506718490444e-11,0.9943125362550297,4.3455588386778394e-11,1.4730794726158492e-11,4.5028818441776435e-11
42,7.122819337828748e-06,530.0973629951477,0.09225214412803909,0.9973389,0.879207133298544,0.8714480325376313,0.8752114837843215,0.8339222185925524,0.9990793298637373,0.8458552365579083,0.840281731380514,0.8156296878392354,0.8419764048330779,0.9886562,0.24716405,0.25,0.2485739365104939,3.4354589235685136e-11,0.9942957460419758,4.340466165877839e-11,1.4668778970623297e-11,4.499032707765374e-11
43,5.711060902932039e-06,552.1742963790894,0.09172123758534693,0.9973708,0.8808204378801736,0.8738541647612739,0.8772106075747568,0.8365864633602875,0.9990830907211531,0.8493106179087191,0.8420330007123018,0.8184157714598415,0.1553243045847143,0.9954412,0.7848997743407147,0.7762569212581025,0.7765447808975731,0.7025159496597078,0.9986312746265154,0.6460487656037309,0.7289277376472568,0.7325713457281354
44,4.476063948531556e-06,626.1927223205566,0.09130334488337762,0.997364,0.880057520725904,0.874924229667494,0.8774031585365231,0.8368432650341086,0.9990828390523554,0.8505399742131984,0.8419366901341153,0.8180531307550122,0.8473573292222916,0.988711,0.24717775,0.25,0.24858086469074694,3.455035862204609e-11,0.994323458762988,4.3610989967570385e-11,1.4729709824499488e-11,4.53103760740684e-11
45,3.4227024433898985e-06,569.0079839229584,0.09099994726473835,0.9973826,0.8814224048196382,0.8745557305254295,0.8779014375769758,0.8375052333240194,0.9990900503444153,0.8494834415482567,0.8425049912411482,0.8205272671826531,0.7912093646698553,0.9886745,0.247168625,0.25,0.2485762501605969,3.4444411027419906e-11,0.9943050506407688,4.3417853419441735e-11,1.4680838569283563e-11,4.5234541093534417e-11
46,2.555133524132766e-06,535.9648203849792,0.09074761107906464,0.9973766,0.8813050796671578,0.8738895616362422,0.8775167857114212,0.8369935342427536,0.9990864896294284,0.8472626018621829,0.8438209168138184,0.8198970840522593,0.7909658775187847,0.9886536,0.2471634,0.25,0.248573607791724,3.431678704150209e-11,0.9942944311668963,4.342539516921029e-11,1.4675883121051442e-11,4.484908283424455e-11
47,1.8767810889299075e-06,540.405773639679,0.0909253915785538,0.9974045,0.882172141954695,0.8746550623929549,0.8782903408496509,0.8380228914392333,0.9990926385972559,0.8504134096581848,0.843732074668996,0.819923189990519,0.14241229625869592,0.995875,0.8201362186944913,0.7812799298058745,0.7995338353097718,0.7331570441760329,0.9986642592123751,0.6841399430702741,0.7595945294631913,0.7557366599946336
48,1.3903222849333503e-06,534.7869384288788,0.08985197994917282,0.9974059,0.8822965043038336,0.8749608842232006,0.8785547889777114,0.8383728172100898,0.9991006537924471,0.8506897814705023,0.8446767394277226,0.8197519307320442,0.7944602404963959,0.9886735,0.247168375,0.25,0.2485761237327294,3.4361806650984874e-11,0.9943044449325422,4.337265787459348e-11,1.4708261630341552e-11,4.50045004480196e-11
49,1.0976769428005576e-06,535.1869177818298,0.09009602154689315,0.9974002,0.8820019483207696,0.8758455372653292,0.8788271120682807,0.8387374970679385,0.9990960075740071,0.848701072361676,0.8438858408100883,0.8236255780320514,0.789111033232278,0.9886949,0.247173725,0.25,0.2485788292613412,3.445690992784081e-11,0.9943153670437518,4.349906476821527e-11,1.4724938155042924e-11,4.5146726860264254e-11
50,1e-06,535.6085703372955,0.08950624178669059,0.9973969,0.8828351422871381,0.8756249491369525,0.8791282805417093,0.8391401170390127,0.9990927710582748,0.8524576872432865,0.842796679148276,0.8221659847254756,0.7893129033132633,0.9886907,0.247172675,0.25,0.24857829827433697,3.438674445382916e-11,0.9943131430989677,4.345181193866986e-11,1.4740348756434307e-11,4.49680726663833e-11
